mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.053250360488891604,0.008378741750745862,0.011532115936279296,0.004215278305449284,20,{'n_estimators': 20},-0.6781013409302687,-0.6714855598915417,-0.6512350903146596,-0.6959202057243532,-0.7023343524283123,-0.6798153098578271,0.018196847651635123,2
0.08967275619506836,0.004909595430587775,0.008214378356933593,0.0007357513540980999,40,{'n_estimators': 40},-0.6681531047810609,-0.6879057244377936,-0.6512350903146596,-0.6861865766227285,-0.6894463886843959,-0.6765853769681277,0.014828885134474857,1
0.12448430061340332,0.011534655715026246,0.009309530258178711,0.0021277052564974723,60,{'n_estimators': 60},-0.6714855598915417,-0.6846531968814576,-0.6512350903146596,-0.6959202057243532,-0.6991346348652464,-0.6804857375354517,0.017549788931774744,3
0.17201457023620606,0.018224410298658417,0.008285045623779297,0.0026823379061777504,80,{'n_estimators': 80},-0.6714855598915417,-0.6911429457272724,-0.674801558131828,-0.705519558576254,-0.6894463886843959,-0.6864792022022584,0.012282235553131356,4
