mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.001979160308837891,0.00013532688955330074,0.0,0.0,0.001,l1,"{'C': 0.001, 'penalty': 'l1'}",,,,,,,,8
0.04256701469421387,0.004097980686478783,0.007682275772094726,0.000965462692016391,0.001,l2,"{'C': 0.001, 'penalty': 'l2'}",-0.6512350903146596,-0.674801558131828,-0.6813851438692469,-0.6829112043336852,-0.6662928697958632,-0.6713251732890566,0.011631507962273881,1
0.0019767284393310547,0.0003541860581972203,0.0,0.0,0.01,l1,"{'C': 0.01, 'penalty': 'l1'}",,,,,,,,9
0.044175910949707034,0.007462698734895167,0.00982670783996582,0.0032815005813969936,0.01,l2,"{'C': 0.01, 'penalty': 'l2'}",-0.6614378277661477,-0.6975723208794503,-0.6813851438692469,-0.6861865766227285,-0.6662928697958632,-0.6785749477866874,0.013200489402721317,7
0.001958131790161133,0.0005403422652043404,0.0,0.0,0.1,l1,"{'C': 0.1, 'penalty': 'l1'}",,,,,,,,10
0.04866833686828613,0.013295314117644792,0.008666038513183594,0.0020964088041820063,0.1,l2,"{'C': 0.1, 'penalty': 'l2'}",-0.674801558131828,-0.6943650748294136,-0.6681531047810609,-0.6796200468436381,-0.6629192133345297,-0.675971799584094,0.01081197247128153,6
0.0017749309539794923,0.0002619351450405535,0.0,0.0,1.0,l1,"{'C': 1.0, 'penalty': 'l1'}",,,,,,,,11
0.03438525199890137,0.004536334813733366,0.006605291366577148,0.0004661985124712384,1.0,l2,"{'C': 1.0, 'penalty': 'l2'}",-0.674801558131828,-0.6879057244377936,-0.6681531047810609,-0.6763128737049247,-0.652693625378604,-0.6719733772868424,0.011549656596233228,2
0.0018107891082763672,0.00021672802258130633,0.0,0.0,10.0,l1,"{'C': 10.0, 'penalty': 'l1'}",,,,,,,,12
0.03199825286865234,0.0025263297441050947,0.006545305252075195,0.00038235005486341546,10.0,l2,"{'C': 10.0, 'penalty': 'l2'}",-0.6781013409302687,-0.6879057244377936,-0.6714855598915417,-0.6763128737049247,-0.652693625378604,-0.6732998248686265,0.011604932889374274,3
0.0018138408660888672,0.00016233104300657553,0.0,0.0,100.0,l1,"{'C': 100.0, 'penalty': 'l1'}",,,,,,,,13
0.03036198616027832,0.001434945804276607,0.006188201904296875,0.0006520889514318038,100.0,l2,"{'C': 100.0, 'penalty': 'l2'}",-0.6781013409302687,-0.6879057244377936,-0.6714855598915417,-0.6763128737049247,-0.652693625378604,-0.6732998248686265,0.011604932889374274,3
0.0017683982849121093,0.00010888035393055981,0.0,0.0,1000.0,l1,"{'C': 1000.0, 'penalty': 'l1'}",,,,,,,,14
0.02886371612548828,0.003920769782442394,0.0052112102508544925,0.0014356671061170351,1000.0,l2,"{'C': 1000.0, 'penalty': 'l2'}",-0.6781013409302687,-0.6879057244377936,-0.6714855598915417,-0.6763128737049247,-0.652693625378604,-0.6732998248686265,0.011604932889374274,3
