mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01584944725036621,0.0026712518749365615,0.010146379470825195,0.00097769765797412,gini,4,"{'criterion': 'gini', 'max_depth': 4}",-0.6546536707079771,-0.6846531968814576,-0.6648039453209388,-0.7023343524283123,-0.6595282999806273,-0.6731946930638626,0.017784046306767935,1
0.011804628372192382,0.0014299668181194036,0.008025836944580079,0.0008718635184007796,gini,5,"{'criterion': 'gini', 'max_depth': 5}",-0.6681531047810609,-0.6846531968814576,-0.6443435197381684,-0.6959202057243532,-0.6861865766227285,-0.6758513207495538,0.018105550172296443,5
0.012260866165161134,0.0023944168556154395,0.008895111083984376,0.0018297948414688124,gini,6,"{'criterion': 'gini', 'max_depth': 6}",-0.6813851438692469,-0.6911429457272724,-0.6338656910463875,-0.6926908601986103,-0.6861865766227285,-0.6770542434928492,0.021956332032191887,6
0.012855243682861329,0.0011958788110837907,0.009290361404418945,0.0014104926771286122,gini,7,"{'criterion': 'gini', 'max_depth': 7}",-0.6975723208794503,-0.6943650748294136,-0.6408699444616557,-0.6796200468436381,-0.6894463886843959,-0.6803747551397107,0.02066387910767454,10
0.01132979393005371,0.0022337395914020005,0.008210039138793946,0.0017499064897361894,gini,8,"{'criterion': 'gini', 'max_depth': 8}",-0.6879057244377936,-0.710256492905405,-0.6512350903146596,-0.6926908601986103,-0.6729894488075411,-0.6830155233328019,0.019850011218013622,13
0.010455703735351563,0.0011664353351815919,0.006890678405761718,0.000966784917026409,gini,9,"{'criterion': 'gini', 'max_depth': 9}",-0.674801558131828,-0.6943650748294136,-0.6580544918817243,-0.6894463886843959,-0.6729894488075411,-0.6779313924669805,0.012899386813730079,7
0.010266828536987304,0.0012810013435711346,0.006344795227050781,0.0003087324150934943,gini,10,"{'criterion': 'gini', 'max_depth': 10}",-0.6975723208794503,-0.7039429765866795,-0.6267831705280087,-0.6829112043336852,-0.6662928697958632,-0.6755005084247374,0.027601510592349762,3
0.008961009979248046,0.0012690105768930256,0.006532859802246094,0.000543578034707915,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",-0.6714855598915417,-0.6943650748294136,-0.6648039453209388,-0.6861865766227285,-0.6894463886843959,-0.6812575090698038,0.011219380439280722,12
0.008865547180175782,0.0005882550144741263,0.006733226776123047,0.0004225826402246521,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",-0.6648039453209388,-0.674801558131828,-0.6580544918817243,-0.7086904489735752,-0.6629192133345297,-0.6738539315285192,0.018251430351460502,2
0.01168231964111328,0.002826175764260896,0.0074254035949707035,0.0009074439212780869,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",-0.6648039453209388,-0.6879057244377936,-0.6443435197381684,-0.7149900435193756,-0.6662928697958632,-0.6756672205624279,0.024013033198683795,4
0.009681367874145507,0.001815031487032168,0.006609535217285157,0.0006609966255599842,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",-0.6846531968814576,-0.6846531968814576,-0.6477984695434662,-0.7086904489735752,-0.6662928697958632,-0.6784176364151641,0.020389953184564682,8
0.009930753707885742,0.0008698183245893544,0.007532072067260742,0.0006836969660104808,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",-0.6781013409302687,-0.6943650748294136,-0.6512350903146596,-0.7086904489735752,-0.6991346348652464,-0.6863053179826327,0.02013887409834314,14
0.010373735427856445,0.001073809379008503,0.0066912174224853516,0.0006540218397558782,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",-0.6681531047810609,-0.7039429765866795,-0.6338656910463875,-0.7086904489735752,-0.6796200468436381,-0.6788544536462682,0.027050746242016286,9
0.011041641235351562,0.0017345055157067355,0.007283735275268555,0.003062385061070708,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",-0.6943650748294136,-0.6943650748294136,-0.6408699444616557,-0.6926908601986103,-0.6796200468436381,-0.6803822002325463,0.020515086682907874,11
