mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.009610795974731445,0.003747283006783963,0.006745624542236328,0.0024277431382770617,gini,4,"{'criterion': 'gini', 'max_depth': 4}",-0.6681531047810609,-0.6879057244377936,-0.6681531047810609,-0.705519558576254,-0.6763128737049247,-0.6812088732562188,0.0141473264544087,12
0.00948944091796875,0.0009090772250712845,0.00950636863708496,0.003814989408392852,gini,5,"{'criterion': 'gini', 'max_depth': 5}",-0.6714855598915417,-0.674801558131828,-0.6443435197381684,-0.705519558576254,-0.6861865766227285,-0.676467354592104,0.019990136343836114,2
0.010953140258789063,0.002555492506400528,0.006894588470458984,0.0017022036405169568,gini,6,"{'criterion': 'gini', 'max_depth': 6}",-0.6846531968814576,-0.6943650748294136,-0.6338656910463875,-0.6991346348652464,-0.6926908601986103,-0.6809418915642231,0.023996409998634515,10
0.01009225845336914,0.0020677391930673346,0.009481477737426757,0.003960703686893149,gini,7,"{'criterion': 'gini', 'max_depth': 7}",-0.674801558131828,-0.6813851438692469,-0.6443435197381684,-0.6991346348652464,-0.6829112043336852,-0.676515212187635,0.017967847047826266,4
0.008804702758789062,0.0023356435794525737,0.007260274887084961,0.0027976076847135776,gini,8,"{'criterion': 'gini', 'max_depth': 8}",-0.6813851438692469,-0.7007648882267351,-0.6614378277661477,-0.6959202057243532,-0.6796200468436381,-0.6838256224860242,0.013842498490701748,13
0.010110902786254882,0.001414830420842663,0.009065961837768555,0.007261563722006573,gini,9,"{'criterion': 'gini', 'max_depth': 9}",-0.6714855598915417,-0.6911429457272724,-0.6580544918817243,-0.6959202057243532,-0.6763128737049247,-0.6785832153859632,0.013676825024979126,6
0.011551666259765624,0.0031130805456857247,0.007994318008422851,0.002929782658666952,gini,10,"{'criterion': 'gini', 'max_depth': 10}",-0.6975723208794503,-0.674801558131828,-0.6443435197381684,-0.6894463886843959,-0.6763128737049247,-0.6764953322277535,0.018158251689702493,3
0.009990310668945313,0.002589920468860274,0.012513685226440429,0.0076604122368689725,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",-0.6681531047810609,-0.6879057244377936,-0.6681531047810609,-0.6861865766227285,-0.6894463886843959,-0.6799689798614079,0.009702592537914312,9
0.012688207626342773,0.005240843637186261,0.00714406967163086,0.0019298666466692979,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",-0.6714855598915417,-0.674801558131828,-0.6614378277661477,-0.7086904489735752,-0.6662928697958632,-0.6765416529117912,0.016705090146912446,5
0.011807918548583984,0.00456799405976631,0.007998418807983399,0.0026384746130047603,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",-0.674801558131828,-0.6911429457272724,-0.6546536707079771,-0.7118472149268431,-0.6629192133345297,-0.6790729205656901,0.02047108417371979,7
0.008440828323364258,0.0002857394938106074,0.008282947540283202,0.005095009661856708,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",-0.6813851438692469,-0.6943650748294136,-0.6546536707079771,-0.7086904489735752,-0.6662928697958632,-0.6810774416352153,0.019266205050942595,11
0.017929840087890624,0.0031418774098639925,0.005989599227905274,0.00039168808421710856,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",-0.6943650748294136,-0.7007648882267351,-0.6681531047810609,-0.705519558576254,-0.6829112043336852,-0.6903427661494298,0.013436843429484107,14
0.012679576873779297,0.005719404986027552,0.010068607330322266,0.006370969290614436,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",-0.6879057244377936,-0.6879057244377936,-0.6373774391990981,-0.7086904489735752,-0.6763128737049247,-0.6796384421506371,0.023570179419038027,8
0.012110567092895508,0.001824453411437946,0.00647130012512207,0.0016473378790398043,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",-0.6879057244377936,-0.6911429457272724,-0.6373774391990981,-0.6959202057243532,-0.6561198621765698,-0.6736932354530174,0.02292677886276315,1
