mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05638418197631836,0.0020034535650906606,0.00963907241821289,0.0021393330503972326,20,{'n_estimators': 20},-0.6943650748294136,-0.6714855598915417,-0.6546536707079771,-0.6894463886843959,-0.6894463886843959,-0.679879416559545,0.014830261564231693,2
0.09040250778198242,0.005606366012956426,0.009044313430786132,0.0035280919605722243,40,{'n_estimators': 40},-0.6648039453209388,-0.674801558131828,-0.674801558131828,-0.6829112043336852,-0.6796200468436381,-0.6753876625523836,0.006119131718514005,1
0.12365884780883789,0.006509857922991479,0.007968902587890625,0.001240512821879067,60,{'n_estimators': 60},-0.6681531047810609,-0.6813851438692469,-0.6781013409302687,-0.6959202057243532,-0.6894463886843959,-0.6826012367978651,0.009536535022949157,4
0.13476319313049318,0.017366742281599297,0.005865621566772461,0.0015134831787869641,80,{'n_estimators': 80},-0.6580544918817243,-0.6879057244377936,-0.674801558131828,-0.6894463886843959,-0.6894463886843959,-0.6799309103640276,0.012243972025260176,3
