mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.056042957305908206,0.01077909909181209,0.0074501514434814455,0.0006894148901562807,20,{'n_estimators': 20},-0.6943650748294136,-0.6714855598915417,-0.6546536707079771,-0.6894463886843959,-0.6894463886843959,-0.679879416559545,0.014830261564231693,3
0.08837966918945313,0.012026412447929895,0.0069869041442871095,0.0007496789672017072,40,{'n_estimators': 40},-0.6648039453209388,-0.674801558131828,-0.674801558131828,-0.6829112043336852,-0.6796200468436381,-0.6753876625523836,0.006119131718514005,1
0.10310144424438476,0.0028039529388636615,0.011028671264648437,0.0057978159925084274,60,{'n_estimators': 60},-0.6681531047810609,-0.6813851438692469,-0.6781013409302687,-0.6796200468436381,-0.6894463886843959,-0.6793412050217221,0.00682760610449662,2
0.15271835327148436,0.010032251850387055,0.006859207153320312,0.001788041293952856,80,{'n_estimators': 80},-0.6580544918817243,-0.6879057244377936,-0.6714855598915417,-0.6991346348652464,-0.6894463886843959,-0.6812053599521404,0.014592501796114498,4
