mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.010060882568359375,0.0004631856252950262,0.00985255241394043,0.0029124157879574135,gini,4,"{'criterion': 'gini', 'max_depth': 4}",-0.6681531047810609,-0.6879057244377936,-0.6681531047810609,-0.705519558576254,-0.6763128737049247,-0.6812088732562188,0.0141473264544087,12
0.020838356018066405,0.004815815585846479,0.010117816925048827,0.003492210314597091,gini,5,"{'criterion': 'gini', 'max_depth': 5}",-0.6714855598915417,-0.6781013409302687,-0.6477984695434662,-0.705519558576254,-0.6861865766227285,-0.6778183011128518,0.0188613982007247,5
0.020710849761962892,0.008477673852410036,0.009296131134033204,0.0032142425598537003,gini,6,"{'criterion': 'gini', 'max_depth': 6}",-0.6813851438692469,-0.6943650748294136,-0.6373774391990981,-0.6991346348652464,-0.6926908601986103,-0.680990630592323,0.022570964209685362,11
0.018608283996582032,0.0045447404966679796,0.011262941360473632,0.005817811771333925,gini,7,"{'criterion': 'gini', 'max_depth': 7}",-0.6714855598915417,-0.6781013409302687,-0.6443435197381684,-0.6991346348652464,-0.6829112043336852,-0.6751952519517821,0.01792577208574563,2
0.012906789779663086,0.0016811883060346591,0.01017608642578125,0.0028635489978952656,gini,8,"{'criterion': 'gini', 'max_depth': 8}",-0.6813851438692469,-0.6975723208794503,-0.6614378277661477,-0.6959202057243532,-0.6796200468436381,-0.6831871090165672,0.01310013983098969,13
0.011665821075439453,0.0018863572449673426,0.010485696792602538,0.0035106173144292055,gini,9,"{'criterion': 'gini', 'max_depth': 9}",-0.6781013409302687,-0.6879057244377936,-0.6580544918817243,-0.6926908601986103,-0.6763128737049247,-0.6786130582306643,0.011939392842666433,7
0.01139383316040039,0.0018787827910102973,0.007330942153930664,0.001264021371990991,gini,10,"{'criterion': 'gini', 'max_depth': 10}",-0.6943650748294136,-0.674801558131828,-0.6477984695434662,-0.6861865766227285,-0.6763128737049247,-0.6758929105664722,0.015734328387346164,3
0.009576749801635743,0.0014733000842776585,0.007983636856079102,0.0017002617152367906,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",-0.6681531047810609,-0.6879057244377936,-0.6681531047810609,-0.6861865766227285,-0.6894463886843959,-0.6799689798614079,0.009702592537914312,9
0.009113597869873046,0.0009693874303978025,0.007502174377441407,0.0010585486949129502,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",-0.6714855598915417,-0.6781013409302687,-0.6614378277661477,-0.7086904489735752,-0.6629192133345297,-0.6765268781792126,0.017176944397472322,4
0.010132026672363282,0.001574031921687622,0.007020998001098633,0.0008047476956728743,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",-0.674801558131828,-0.6911429457272724,-0.6546536707079771,-0.7118472149268431,-0.6662928697958632,-0.6797476518579568,0.019977174800372026,8
0.010465145111083984,0.0019507345375719082,0.009758377075195312,0.00301734670347372,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",-0.6846531968814576,-0.6943650748294136,-0.6512350903146596,-0.7086904489735752,-0.6629192133345297,-0.6803726048667271,0.02083088384472024,10
0.012620115280151367,0.004163277326952296,0.008758163452148438,0.001541130529460205,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",-0.6879057244377936,-0.7039429765866795,-0.6648039453209388,-0.705519558576254,-0.6796200468436381,-0.6883584503530609,0.015288953249523701,14
0.012818384170532226,0.0016119295131026268,0.00910935401916504,0.0038836248132884717,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",-0.6813851438692469,-0.6911429457272724,-0.6373774391990981,-0.7086904489735752,-0.6729894488075411,-0.6783170853153467,0.023668101881622605,6
0.008820819854736327,0.0017919874708397967,0.008097457885742187,0.002694038125389306,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",-0.6911429457272724,-0.6879057244377936,-0.6443435197381684,-0.6959202057243532,-0.652693625378604,-0.6744012042012384,0.02144951643426138,1
