mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04540219306945801,0.004852090515342539,0.010411214828491212,0.0032679761722093324,0.001,l2,"{'C': 0.001, 'penalty': 'l2'}",-0.6512350903146596,-0.674801558131828,-0.6813851438692469,-0.6829112043336852,-0.6662928697958632,-0.6713251732890566,0.011631507962273881,1
0.05155701637268066,0.009489064085302706,0.012730121612548828,0.004473242412921356,0.01,l2,"{'C': 0.01, 'penalty': 'l2'}",-0.6614378277661477,-0.6975723208794503,-0.6813851438692469,-0.6861865766227285,-0.6662928697958632,-0.6785749477866874,0.013200489402721317,7
0.06535849571228028,0.011887212484923785,0.011902523040771485,0.004495679973710387,0.1,l2,"{'C': 0.1, 'penalty': 'l2'}",-0.674801558131828,-0.6943650748294136,-0.6681531047810609,-0.6796200468436381,-0.6629192133345297,-0.675971799584094,0.01081197247128153,6
0.06952743530273438,0.007940890537703088,0.011631345748901368,0.002063625532604733,1.0,l2,"{'C': 1.0, 'penalty': 'l2'}",-0.674801558131828,-0.6879057244377936,-0.6681531047810609,-0.6763128737049247,-0.652693625378604,-0.6719733772868424,0.011549656596233228,2
0.05783519744873047,0.011934657899846398,0.015882492065429688,0.004329879954171242,10.0,l2,"{'C': 10.0, 'penalty': 'l2'}",-0.6781013409302687,-0.6879057244377936,-0.6714855598915417,-0.6763128737049247,-0.652693625378604,-0.6732998248686265,0.011604932889374274,3
0.055709314346313474,0.005362367266410018,0.013522100448608399,0.004803712238006316,100.0,l2,"{'C': 100.0, 'penalty': 'l2'}",-0.6781013409302687,-0.6879057244377936,-0.6714855598915417,-0.6763128737049247,-0.652693625378604,-0.6732998248686265,0.011604932889374274,3
0.05179901123046875,0.00340436193633077,0.009199953079223633,0.004176425876673615,1000.0,l2,"{'C': 1000.0, 'penalty': 'l2'}",-0.6781013409302687,-0.6879057244377936,-0.6714855598915417,-0.6763128737049247,-0.652693625378604,-0.6732998248686265,0.011604932889374274,3
