mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01411266326904297,0.0038290285896981444,0.009250164031982422,0.0024471696517880956,gini,4,"{'criterion': 'gini', 'max_depth': 4}",-0.6681531047810609,-0.6879057244377936,-0.6681531047810609,-0.705519558576254,-0.6763128737049247,-0.6812088732562188,0.0141473264544087,12
0.020515966415405273,0.003968632139848378,0.014900875091552735,0.0044627988910864455,gini,5,"{'criterion': 'gini', 'max_depth': 5}",-0.6714855598915417,-0.674801558131828,-0.6477984695434662,-0.705519558576254,-0.6861865766227285,-0.6771583445531636,0.018897643365263513,6
0.019956254959106447,0.006743018636806836,0.018182134628295897,0.008792662908328107,gini,6,"{'criterion': 'gini', 'max_depth': 6}",-0.6781013409302687,-0.6943650748294136,-0.6338656910463875,-0.6991346348652464,-0.6926908601986103,-0.6796315203739853,0.023936783583339394,8
0.022438478469848634,0.012948421013135848,0.010628604888916015,0.003491652008106633,gini,7,"{'criterion': 'gini', 'max_depth': 7}",-0.6714855598915417,-0.6813851438692469,-0.6443435197381684,-0.6991346348652464,-0.6829112043336852,-0.6758520125395777,0.018079708298537847,2
0.018373584747314452,0.007427352467523456,0.010516071319580078,0.004361555102085113,gini,8,"{'criterion': 'gini', 'max_depth': 8}",-0.6813851438692469,-0.7007648882267351,-0.6580544918817243,-0.6959202057243532,-0.6763128737049247,-0.6824875206813968,0.015171114580651616,13
0.019377708435058594,0.008658276213520751,0.011384725570678711,0.003180916933087943,gini,9,"{'criterion': 'gini', 'max_depth': 9}",-0.6714855598915417,-0.6911429457272724,-0.6681531047810609,-0.6959202057243532,-0.6729894488075411,-0.6799382529863538,0.01131009788666153,9
0.016857481002807616,0.002965203491322407,0.011051082611083984,0.005087121158817101,gini,10,"{'criterion': 'gini', 'max_depth': 10}",-0.6975723208794503,-0.674801558131828,-0.6443435197381684,-0.6861865766227285,-0.6763128737049247,-0.6758433698154199,0.017735138013432173,1
0.01507272720336914,0.00595359297552229,0.012815761566162109,0.004514609997031931,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",-0.6681531047810609,-0.6879057244377936,-0.6681531047810609,-0.6861865766227285,-0.6894463886843959,-0.6799689798614079,0.009702592537914312,10
0.010905075073242187,0.0009667259871822638,0.009973621368408203,0.004272845653792044,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",-0.6714855598915417,-0.674801558131828,-0.6580544918817243,-0.7086904489735752,-0.6662928697958632,-0.6758649857349065,0.017358919209803605,3
0.020487451553344728,0.014998308199440537,0.01050257682800293,0.006217337243637606,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",-0.6781013409302687,-0.6911429457272724,-0.6477984695434662,-0.7118472149268431,-0.6662928697958632,-0.6790365681847428,0.02173567676518738,7
0.0297149658203125,0.021978917237561246,0.015774011611938477,0.005013695550686279,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",-0.674801558131828,-0.6879057244377936,-0.6512350903146596,-0.7086904489735752,-0.6629192133345297,-0.6771104070384772,0.01995039199589372,5
0.019149923324584962,0.0041578472734798266,0.01733226776123047,0.005285702223464984,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",-0.6879057244377936,-0.7039429765866795,-0.6681531047810609,-0.705519558576254,-0.6796200468436381,-0.6890282822450853,0.014282565357024728,14
0.01870441436767578,0.00974075755678579,0.013656234741210938,0.005455904694600401,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",-0.6846531968814576,-0.6911429457272724,-0.6408699444616557,-0.7086904489735752,-0.6796200468436381,-0.6809953165775198,0.02233970312421981,11
0.02084059715270996,0.009616873716110383,0.01368250846862793,0.006246123497646575,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",-0.6975723208794503,-0.6911429457272724,-0.6443435197381684,-0.6959202057243532,-0.6561198621765698,-0.6770197708491628,0.022287401773414248,4
