mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.044573402404785155,0.003150717363595562,0.006909608840942383,0.0003534838269514406,20,{'n_estimators': 20},-0.6781013409302687,-0.6714855598915417,-0.6512350903146596,-0.6959202057243532,-0.7023343524283123,-0.6798153098578271,0.018196847651635123,2
0.0750950813293457,0.004673572385552209,0.007336950302124024,0.0007077323475583043,40,{'n_estimators': 40},-0.6681531047810609,-0.6879057244377936,-0.6512350903146596,-0.6861865766227285,-0.6894463886843959,-0.6765853769681277,0.014828885134474857,1
0.10876660346984864,0.011852042709586341,0.014572620391845703,0.008486465855741792,60,{'n_estimators': 60},-0.6714855598915417,-0.6846531968814576,-0.6512350903146596,-0.6926908601986103,-0.6991346348652464,-0.6798398684303032,0.017021350911092945,3
0.1483635425567627,0.018014941323649565,0.007002830505371094,0.0012815242543227946,80,{'n_estimators': 80},-0.6714855598915417,-0.6911429457272724,-0.674801558131828,-0.7023343524283123,-0.6894463886843959,-0.6858421609726701,0.011323321607320212,4
