mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.010108232498168945,0.0020676256372213174,0.007949352264404297,0.001315087187724319,gini,4,"{'criterion': 'gini', 'max_depth': 4}",-0.6546536707079771,-0.6813851438692469,-0.6648039453209388,-0.7023343524283123,-0.6595282999806273,-0.6725410824614204,0.017406962146025287,1
0.013872385025024414,0.004359055680115165,0.011092472076416015,0.005872239554253737,gini,5,"{'criterion': 'gini', 'max_depth': 5}",-0.674801558131828,-0.6846531968814576,-0.6443435197381684,-0.6959202057243532,-0.6861865766227285,-0.6771810114197072,0.01773163174257953,6
0.008452606201171876,0.0005062885392890219,0.005720615386962891,0.00014689355440191253,gini,6,"{'criterion': 'gini', 'max_depth': 6}",-0.674801558131828,-0.6943650748294136,-0.6338656910463875,-0.6926908601986103,-0.6861865766227285,-0.6763819521657936,0.022341145662545244,5
0.011092424392700195,0.0031528776222749977,0.008892822265625,0.004666791967324489,gini,7,"{'criterion': 'gini', 'max_depth': 7}",-0.6879057244377936,-0.6879057244377936,-0.6408699444616557,-0.6796200468436381,-0.6796200468436381,-0.6751842974049038,0.017552754630464955,4
0.009015607833862304,0.0013301866356051429,0.006318283081054687,0.0017073975054438919,gini,8,"{'criterion': 'gini', 'max_depth': 8}",-0.6911429457272724,-0.7133922984085064,-0.6477984695434662,-0.6861865766227285,-0.6729894488075411,-0.6823019478219029,0.02161978786058693,13
0.010079908370971679,0.0013481261065803713,0.00619802474975586,0.0005189753242706857,gini,9,"{'criterion': 'gini', 'max_depth': 9}",-0.6781013409302687,-0.6943650748294136,-0.6648039453209388,-0.6829112043336852,-0.6662928697958632,-0.677294887042034,0.010960407907150067,7
0.009485626220703125,0.001792874022684675,0.006493663787841797,0.000620911077237501,gini,10,"{'criterion': 'gini', 'max_depth': 10}",-0.6846531968814576,-0.6975723208794503,-0.6338656910463875,-0.6894463886843959,-0.6595282999806273,-0.6730131794944637,0.023336921913192844,2
0.009311771392822266,0.0014479537353116467,0.006149816513061524,0.00015312178905879832,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",-0.6714855598915417,-0.6943650748294136,-0.6648039453209388,-0.6861865766227285,-0.6894463886843959,-0.6812575090698038,0.011219380439280722,12
0.009992408752441406,0.0026780646812161347,0.005585575103759765,0.0006467457638575277,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",-0.6648039453209388,-0.6781013409302687,-0.6546536707079771,-0.7086904489735752,-0.6629192133345297,-0.673833723853458,0.01898284341446935,3
0.007955694198608398,0.0017176212797989055,0.00609588623046875,0.00015477578863594223,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",-0.6681531047810609,-0.6879057244377936,-0.6443435197381684,-0.7149900435193756,-0.6729894488075411,-0.6776763682567879,0.023326759916442768,8
0.009584426879882812,0.0024257084320688303,0.005657196044921875,0.0012107615470134116,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",-0.6846531968814576,-0.6911429457272724,-0.6443435197381684,-0.705519558576254,-0.669649530182425,-0.6790617502211156,0.02083833293473564,10
0.009544658660888671,0.0004559031665947068,0.007041549682617188,0.0008576891928188854,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",-0.6781013409302687,-0.6975723208794503,-0.6580544918817243,-0.7023343524283123,-0.6959202057243532,-0.6863965423688217,0.016381051072747885,14
0.009119606018066407,0.00041341241527228226,0.0069580554962158205,0.000940764238488206,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",-0.674801558131828,-0.7039429765866795,-0.6267831705280087,-0.7118472149268431,-0.6861865766227285,-0.6807122993592175,0.029940951360161446,11
0.009029340744018555,0.001461140394014567,0.005469083786010742,0.0019225351912785056,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",-0.6911429457272724,-0.6911429457272724,-0.6373774391990981,-0.6991346348652464,-0.6729894488075411,-0.6783574828652861,0.022211735343946926,9
