mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.010231781005859374,0.0019499212502499465,0.009261369705200195,0.0029107059736710895,gini,4,"{'criterion': 'gini', 'max_depth': 4}",-0.6681531047810609,-0.6879057244377936,-0.6681531047810609,-0.705519558576254,-0.6763128737049247,-0.6812088732562188,0.0141473264544087,12
0.01230001449584961,0.0032409194537721658,0.007986640930175782,0.0022861827865290054,gini,5,"{'criterion': 'gini', 'max_depth': 5}",-0.6714855598915417,-0.6781013409302687,-0.6477984695434662,-0.705519558576254,-0.6861865766227285,-0.6778183011128518,0.0188613982007247,6
0.011130380630493163,0.002816785953478823,0.009341239929199219,0.006723530122235551,gini,6,"{'criterion': 'gini', 'max_depth': 6}",-0.6846531968814576,-0.6943650748294136,-0.6267831705280087,-0.6991346348652464,-0.6926908601986103,-0.6795253874605474,0.026780980018726745,8
0.02605433464050293,0.014690547729143195,0.008006000518798828,0.0011344048554602863,gini,7,"{'criterion': 'gini', 'max_depth': 7}",-0.6714855598915417,-0.6813851438692469,-0.6477984695434662,-0.6991346348652464,-0.6829112043336852,-0.6765430025006374,0.016889097555452037,3
0.013480424880981445,0.004271129558771787,0.007459068298339843,0.0014602952691284673,gini,8,"{'criterion': 'gini', 'max_depth': 8}",-0.6846531968814576,-0.6975723208794503,-0.6512350903146596,-0.6959202057243532,-0.6796200468436381,-0.6818001721287118,0.016704807378449857,13
0.009412193298339843,0.0007694439863058485,0.007164382934570312,0.0017086017355368737,gini,9,"{'criterion': 'gini', 'max_depth': 9}",-0.6714855598915417,-0.6813851438692469,-0.6614378277661477,-0.6926908601986103,-0.6763128737049247,-0.6766624530860942,0.01037232170559832,4
0.011037588119506836,0.0020627322750990345,0.0063590526580810545,0.00040610354970650015,gini,10,"{'criterion': 'gini', 'max_depth': 10}",-0.6911429457272724,-0.6781013409302687,-0.6443435197381684,-0.6829112043336852,-0.6729894488075411,-0.6738976919073872,0.015941059242190362,1
0.009975528717041016,0.001370743091590503,0.006230640411376953,0.00017164537567159846,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",-0.6681531047810609,-0.6879057244377936,-0.6681531047810609,-0.6861865766227285,-0.6894463886843959,-0.6799689798614079,0.009702592537914312,10
0.009580850601196289,0.0012766327940033598,0.006130123138427734,0.0002886801692104559,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",-0.6714855598915417,-0.6781013409302687,-0.6614378277661477,-0.7086904489735752,-0.6662928697958632,-0.6772016094714793,0.01668848206189351,5
0.00889883041381836,0.0009513187475847784,0.00680394172668457,0.0005338652170543041,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",-0.674801558131828,-0.6911429457272724,-0.6546536707079771,-0.7118472149268431,-0.6662928697958632,-0.6797476518579568,0.019977174800372026,9
0.008403348922729491,0.0003058517093307964,0.0062617301940917965,0.00021378325942939246,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",-0.6781013409302687,-0.6911429457272724,-0.6512350903146596,-0.7086904489735752,-0.6629192133345297,-0.6784178078560612,0.02028580119425763,7
0.008652591705322265,0.00029802145385216563,0.007190036773681641,0.0006422907206332786,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",-0.6846531968814576,-0.7007648882267351,-0.6648039453209388,-0.705519558576254,-0.6796200468436381,-0.6870723271698047,0.01473130054299027,14
0.009437751770019532,0.0016183701232372473,0.006502866744995117,0.00022384023243357946,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",-0.6911429457272724,-0.6911429457272724,-0.6373774391990981,-0.7086904489735752,-0.6763128737049247,-0.6809333306664286,0.024072367561771488,11
0.009456110000610352,0.0006638589252343112,0.006936979293823242,0.0008112334086194657,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",-0.6943650748294136,-0.6879057244377936,-0.6477984695434662,-0.6959202057243532,-0.6561198621765698,-0.6764218673423192,0.020324828086239723,2
